"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500064                            ","GA","Three Rivers  Regional Commission","2002","424485.0","314148.0","102550.0","1240.0","2847.0","175.0","3525.0","413206.0","11279.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2003","433114.0","320126.0","104332.0","1315.0","3159.0","191.0","3991.0","420494.0","12620.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2004","441549.0","325814.0","106233.0","1427.0","3396.0","224.0","4455.0","427750.0","13799.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2005","451522.0","332850.0","108206.0","1379.0","3735.0","231.0","5121.0","436015.0","15507.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2006","463440.0","340540.0","111300.0","1572.0","4042.0","267.0","5719.0","446367.0","17073.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2007","474106.0","347667.0","113906.0","1627.0","4381.0","292.0","6233.0","455062.0","19044.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2008","483234.0","352972.0","116658.0","1758.0","4648.0","308.0","6890.0","462607.0","20627.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2009","487698.0","355540.0","117565.0","1869.0","5022.0","324.0","7378.0","465965.0","21733.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2010","490428.0","357044.0","118067.0","1947.0","5267.0","350.0","7753.0","468097.0","22331.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2011","491578.0","357253.0","118513.0","2024.0","5435.0","358.0","7995.0","468692.0","22886.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2012","492765.0","356930.0","119477.0","2058.0","5627.0","364.0","8309.0","469633.0","23132.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2013","495641.0","358034.0","120719.0","2102.0","5962.0","398.0","8426.0","472141.0","23500.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2014","500330.0","360335.0","122503.0","2142.0","6134.0","425.0","8791.0","476403.0","23927.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2015","504660.0","362786.0","123685.0","2196.0","6493.0","426.0","9074.0","480100.0","24560.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2016","510074.0","365395.0","125730.0","2284.0","6901.0","442.0","9322.0","484508.0","25566.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2017","515807.0","368455.0","127726.0","2343.0","7201.0","466.0","9616.0","489220.0","26587.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2018","521130.0","371531.0","129491.0","2367.0","7386.0","476.0","9879.0","493494.0","27636.0"
"6500064                            ","GA","Three Rivers  Regional Commission","2019","527511.0","375380.0","131255.0","2429.0","7639.0","493.0","10315.0","498878.0","28633.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1990","101214.0","100160.0","412.0","128.0","514.0","","","100754.0","460.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1991","101305.0","100242.0","414.0","126.0","523.0","","","100804.0","501.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1992","101632.0","100522.0","438.0","126.0","546.0","","","101103.0","529.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1993","102352.0","101176.0","461.0","126.0","589.0","","","101750.0","602.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1994","102364.0","101148.0","478.0","136.0","602.0","","","101693.0","671.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1995","102323.0","101106.0","461.0","127.0","629.0","","","101592.0","731.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1996","102183.0","100905.0","490.0","130.0","658.0","","","101355.0","828.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1997","102410.0","101103.0","514.0","129.0","664.0","","","101478.0","932.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1998","102431.0","101068.0","545.0","134.0","684.0","","","101393.0","1038.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","1999","102344.0","100900.0","585.0","138.0","721.0","","","101162.0","1182.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2000","102250.0","99918.0","628.0","224.0","819.0","33.0","628.0","100781.0","1469.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2001","102234.0","99657.0","713.0","232.0","961.0","33.0","638.0","100297.0","1937.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2002","101959.0","99156.0","760.0","249.0","1082.0","31.0","681.0","99674.0","2285.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2003","101492.0","98463.0","790.0","275.0","1202.0","45.0","717.0","98925.0","2567.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2004","101585.0","98301.0","834.0","298.0","1329.0","41.0","782.0","98648.0","2937.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2005","101726.0","98185.0","907.0","310.0","1448.0","52.0","824.0","98325.0","3401.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2006","101467.0","97675.0","931.0","335.0","1581.0","52.0","893.0","97904.0","3563.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2007","101500.0","97523.0","942.0","358.0","1675.0","52.0","950.0","97700.0","3800.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2008","101465.0","97242.0","986.0","389.0","1795.0","59.0","994.0","97619.0","3846.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2009","101508.0","97088.0","1022.0","403.0","1908.0","64.0","1023.0","97431.0","4077.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2010","101788.0","97045.0","1089.0","447.0","2081.0","72.0","1054.0","97439.0","4349.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2011","101765.0","96709.0","1173.0","471.0","2239.0","86.0","1087.0","97287.0","4478.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2012","101690.0","96384.0","1209.0","479.0","2371.0","96.0","1151.0","97044.0","4646.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2013","102097.0","96192.0","1492.0","483.0","2635.0","90.0","1205.0","97269.0","4828.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2014","102011.0","95671.0","1754.0","486.0","2784.0","98.0","1218.0","97104.0","4907.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2015","101918.0","95154.0","1911.0","491.0","2921.0","136.0","1305.0","96851.0","5067.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2016","101809.0","94546.0","2257.0","507.0","2964.0","186.0","1349.0","96680.0","5129.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2017","101717.0","94227.0","2317.0","499.0","3050.0","234.0","1390.0","96503.0","5214.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2018","101463.0","93747.0","2309.0","513.0","3076.0","329.0","1489.0","96084.0","5379.0"
"6500065                            ","IA","Area 15 Regional Planning Commission","2019","101649.0","93704.0","2333.0","532.0","3141.0","415.0","1524.0","96152.0","5497.0"
"6500066                            ","IA","East Central Intergovernmental Association","1990","192955.0","190919.0","1120.0","207.0","709.0","","","192009.0","946.0"
"6500066                            ","IA","East Central Intergovernmental Association","1991","193608.0","191454.0","1188.0","216.0","750.0","","","192590.0","1018.0"
"6500066                            ","IA","East Central Intergovernmental Association","1992","195157.0","192868.0","1271.0","216.0","802.0","","","194094.0","1063.0"
"6500066                            ","IA","East Central Intergovernmental Association","1993","195735.0","193327.0","1351.0","216.0","841.0","","","194585.0","1150.0"
"6500066                            ","IA","East Central Intergovernmental Association","1994","196124.0","193628.0","1433.0","215.0","848.0","","","194892.0","1232.0"
"6500066                            ","IA","East Central Intergovernmental Association","1995","196493.0","193847.0","1524.0","239.0","883.0","","","195159.0","1334.0"
"6500066                            ","IA","East Central Intergovernmental Association","1996","196273.0","193530.0","1597.0","241.0","905.0","","","194797.0","1476.0"
"6500066                            ","IA","East Central Intergovernmental Association","1997","196268.0","193426.0","1685.0","242.0","915.0","","","194707.0","1561.0"
"6500066                            ","IA","East Central Intergovernmental Association","1998","196097.0","193129.0","1796.0","253.0","919.0","","","194425.0","1672.0"
"6500066                            ","IA","East Central Intergovernmental Association","1999","196119.0","192999.0","1914.0","251.0","955.0","","","194295.0","1824.0"
"6500066                            ","IA","East Central Intergovernmental Association","2000","196233.0","191853.0","1789.0","342.0","911.0","124.0","1214.0","194137.0","2096.0"
"6500066                            ","IA","East Central Intergovernmental Association","2001","195508.0","190782.0","1937.0","343.0","984.0","158.0","1304.0","193255.0","2253.0"
"6500066                            ","IA","East Central Intergovernmental Association","2002","195354.0","190331.0","2102.0","357.0","1011.0","169.0","1384.0","192932.0","2422.0"
"6500066                            ","IA","East Central Intergovernmental Association","2003","196159.0","190757.0","2266.0","369.0","1022.0","215.0","1530.0","193585.0","2574.0"
"6500066                            ","IA","East Central Intergovernmental Association","2004","196420.0","190542.0","2505.0","380.0","1098.0","237.0","1658.0","193734.0","2686.0"
"6500066                            ","IA","East Central Intergovernmental Association","2005","196536.0","190261.0","2750.0","347.0","1139.0","253.0","1786.0","193643.0","2893.0"
"6500066                            ","IA","East Central Intergovernmental Association","2006","197126.0","190334.0","3051.0","362.0","1167.0","271.0","1941.0","194086.0","3040.0"
"6500066                            ","IA","East Central Intergovernmental Association","2007","197789.0","190281.0","3524.0","385.0","1245.0","304.0","2050.0","194563.0","3226.0"
"6500066                            ","IA","East Central Intergovernmental Association","2008","198041.0","190259.0","3642.0","383.0","1272.0","298.0","2187.0","194643.0","3398.0"
"6500066                            ","IA","East Central Intergovernmental Association","2009","198149.0","190039.0","3785.0","400.0","1292.0","343.0","2290.0","194526.0","3623.0"
"6500066                            ","IA","East Central Intergovernmental Association","2010","199069.0","190415.0","4046.0","439.0","1400.0","400.0","2369.0","195328.0","3741.0"
"6500066                            ","IA","East Central Intergovernmental Association","2011","199419.0","190407.0","4052.0","466.0","1584.0","432.0","2478.0","195544.0","3875.0"
"6500066                            ","IA","East Central Intergovernmental Association","2012","199408.0","190045.0","4190.0","496.0","1721.0","413.0","2543.0","195301.0","4107.0"
"6500066                            ","IA","East Central Intergovernmental Association","2013","199442.0","189609.0","4382.0","521.0","1821.0","457.0","2652.0","195201.0","4241.0"
"6500066                            ","IA","East Central Intergovernmental Association","2014","199478.0","189301.0","4550.0","534.0","1835.0","477.0","2781.0","195120.0","4358.0"
"6500066                            ","IA","East Central Intergovernmental Association","2015","199421.0","188903.0","4779.0","541.0","1819.0","490.0","2889.0","194886.0","4535.0"
"6500066                            ","IA","East Central Intergovernmental Association","2016","199040.0","188192.0","4977.0","550.0","1780.0","571.0","2970.0","194360.0","4680.0"
"6500066                            ","IA","East Central Intergovernmental Association","2017","198955.0","187373.0","5448.0","576.0","1854.0","646.0","3058.0","194163.0","4792.0"
"6500066                            ","IA","East Central Intergovernmental Association","2018","198431.0","186982.0","5193.0","595.0","1829.0","702.0","3130.0","193573.0","4858.0"
"6500066                            ","IA","East Central Intergovernmental Association","2019","198817.0","187083.0","5362.0","607.0","1810.0","726.0","3229.0","193701.0","5116.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1990","342030.0","330225.0","5775.0","602.0","5428.0","","","338618.0","3412.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1991","345508.0","332998.0","6131.0","638.0","5741.0","","","341765.0","3743.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1992","351004.0","337730.0","6540.0","659.0","6075.0","","","347164.0","3840.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1993","355842.0","341715.0","6978.0","719.0","6430.0","","","351755.0","4087.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1994","360722.0","345791.0","7450.0","747.0","6734.0","","","356330.0","4392.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1995","366226.0","350526.0","7854.0","786.0","7060.0","","","361516.0","4710.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1996","368974.0","352773.0","8205.0","793.0","7203.0","","","363940.0","5034.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1997","372963.0","356156.0","8631.0","844.0","7332.0","","","367700.0","5263.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1998","376190.0","358977.0","8968.0","880.0","7365.0","","","370579.0","5611.0"
"6500067                            ","IA","East Central Iowa Council of Governments","1999","381327.0","363282.0","9435.0","907.0","7703.0","","","375274.0","6053.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2000","385852.0","364048.0","8981.0","933.0","7702.0","157.0","4031.0","379163.0","6689.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2001","390623.0","367341.0","9694.0","952.0","7982.0","177.0","4477.0","383133.0","7490.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2002","394066.0","369833.0","10131.0","999.0","8159.0","184.0","4760.0","385910.0","8156.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2003","397197.0","371768.0","10577.0","1026.0","8450.0","201.0","5175.0","388487.0","8710.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2004","401365.0","374586.0","11149.0","1034.0","8829.0","220.0","5547.0","391944.0","9421.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2005","405212.0","377163.0","11643.0","1067.0","9220.0","222.0","5897.0","395235.0","9977.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2006","409613.0","380138.0","12287.0","1124.0","9553.0","244.0","6267.0","398813.0","10800.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2007","415146.0","383818.0","13350.0","1143.0","9886.0","246.0","6703.0","403507.0","11639.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2008","420639.0","387380.0","14433.0","1105.0","10279.0","250.0","7192.0","408247.0","12392.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2009","424858.0","389972.0","15263.0","1185.0","10640.0","265.0","7533.0","411640.0","13218.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2010","427800.0","391325.0","15788.0","1215.0","11190.0","308.0","7974.0","413890.0","13910.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2011","433259.0","394860.0","16314.0","1225.0","12263.0","298.0","8299.0","418760.0","14499.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2012","437102.0","397015.0","17037.0","1230.0","12844.0","299.0","8677.0","422007.0","15095.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2013","441082.0","398745.0","18277.0","1206.0","13572.0","318.0","8964.0","425321.0","15761.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2014","445376.0","400309.0","19773.0","1254.0","14442.0","326.0","9272.0","428928.0","16448.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2015","449682.0","402052.0","21401.0","1314.0","14999.0","361.0","9555.0","432552.0","17130.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2016","453470.0","403438.0","23022.0","1352.0","15354.0","385.0","9919.0","435767.0","17703.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2017","458315.0","405671.0","24625.0","1380.0","15883.0","375.0","10381.0","439979.0","18336.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2018","460823.0","406210.0","25904.0","1450.0","16154.0","399.0","10706.0","441959.0","18864.0"
"6500067                            ","IA","East Central Iowa Council of Governments","2019","462321.0","406845.0","26393.0","1469.0","16163.0","483.0","10968.0","443114.0","19207.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1990","208869.0","198730.0","8702.0","250.0","1187.0","","","207713.0","1156.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1991","210398.0","199855.0","9010.0","264.0","1269.0","","","209118.0","1280.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1992","211140.0","200305.0","9273.0","258.0","1304.0","","","209815.0","1325.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1993","212111.0","200933.0","9555.0","251.0","1372.0","","","210672.0","1439.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1994","212495.0","200986.0","9820.0","256.0","1433.0","","","210912.0","1583.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1995","212374.0","200715.0","9919.0","251.0","1489.0","","","210651.0","1723.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1996","212937.0","201000.0","10135.0","274.0","1528.0","","","211001.0","1936.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1997","212759.0","200658.0","10290.0","266.0","1545.0","","","210716.0","2043.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1998","213073.0","200738.0","10510.0","260.0","1565.0","","","210795.0","2278.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","1999","213169.0","200586.0","10690.0","273.0","1620.0","","","210665.0","2504.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2000","213230.0","198982.0","10530.0","340.0","1619.0","69.0","1690.0","210341.0","2889.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2001","212799.0","198365.0","10469.0","364.0","1665.0","96.0","1840.0","209633.0","3166.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2002","211297.0","196597.0","10550.0","392.0","1691.0","103.0","1964.0","207834.0","3463.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2003","210919.0","195911.0","10565.0","393.0","1772.0","122.0","2156.0","207114.0","3805.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2004","211379.0","195940.0","10788.0","402.0","1815.0","132.0","2302.0","207203.0","4176.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2005","211617.0","195765.0","10940.0","442.0","1866.0","145.0","2459.0","207164.0","4453.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2006","212467.0","196001.0","11318.0","457.0","1924.0","152.0","2615.0","207667.0","4800.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2007","212880.0","196172.0","11385.0","451.0","1941.0","163.0","2768.0","207799.0","5081.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2008","214306.0","196969.0","11730.0","475.0","1984.0","190.0","2958.0","208889.0","5417.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2009","215405.0","197469.0","12023.0","487.0","2095.0","195.0","3136.0","209689.0","5716.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2010","216220.0","197733.0","12163.0","557.0","2145.0","255.0","3367.0","210239.0","5981.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2011","216725.0","197981.0","12074.0","583.0","2369.0","279.0","3439.0","210512.0","6213.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2012","217063.0","197990.0","12103.0","595.0","2595.0","292.0","3488.0","210732.0","6331.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2013","218128.0","198201.0","12344.0","614.0","3009.0","314.0","3646.0","211568.0","6560.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2014","218792.0","198175.0","12675.0","609.0","3255.0","331.0","3747.0","211966.0","6826.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2015","218989.0","197711.0","12937.0","618.0","3419.0","382.0","3922.0","211944.0","7045.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2016","217913.0","196313.0","13092.0","620.0","3571.0","425.0","3892.0","210881.0","7032.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2017","217079.0","194992.0","13341.0","629.0","3688.0","434.0","3995.0","209964.0","7115.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2018","216591.0","194001.0","13461.0","672.0","3821.0","520.0","4116.0","209223.0","7368.0"
"6500068                            ","IA","Iowa Northland Regional Economic Development Commission","2019","216069.0","193343.0","13368.0","676.0","3955.0","531.0","4196.0","208554.0","7515.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1990","102415.0","101038.0","939.0","137.0","301.0","","","101658.0","757.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1991","102237.0","100824.0","966.0","131.0","316.0","","","101426.0","811.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1992","102301.0","100829.0","1010.0","132.0","330.0","","","101476.0","825.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1993","101835.0","100306.0","1048.0","129.0","352.0","","","100940.0","895.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1994","101745.0","100211.0","1048.0","129.0","357.0","","","100777.0","968.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1995","101903.0","100269.0","1100.0","128.0","406.0","","","100806.0","1097.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1996","101350.0","99630.0","1162.0","131.0","427.0","","","100143.0","1207.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1997","100913.0","99148.0","1189.0","124.0","452.0","","","99602.0","1311.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1998","101180.0","99213.0","1355.0","126.0","486.0","","","99670.0","1510.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","1999","101433.0","99188.0","1565.0","149.0","531.0","","","99690.0","1743.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2000","101051.0","97984.0","1587.0","234.0","618.0","22.0","606.0","98894.0","2157.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2001","100132.0","97038.0","1570.0","232.0","658.0","20.0","614.0","97730.0","2402.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2002","99162.0","96023.0","1557.0","227.0","657.0","19.0","679.0","96648.0","2514.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2003","98386.0","95187.0","1559.0","233.0","654.0","20.0","733.0","95715.0","2671.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2004","97521.0","94215.0","1568.0","238.0","686.0","19.0","795.0","94646.0","2875.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2005","96636.0","93247.0","1625.0","237.0","654.0","25.0","848.0","93553.0","3083.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2006","96091.0","92606.0","1623.0","239.0","681.0","26.0","916.0","92789.0","3302.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2007","95421.0","91801.0","1667.0","260.0","666.0","33.0","994.0","91921.0","3500.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2008","94777.0","91107.0","1711.0","251.0","646.0","33.0","1029.0","91099.0","3678.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2009","94239.0","90446.0","1753.0","264.0","660.0","35.0","1081.0","90333.0","3906.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2010","93938.0","89999.0","1863.0","280.0","667.0","37.0","1092.0","89800.0","4138.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2011","93296.0","89160.0","1939.0","302.0","730.0","40.0","1125.0","89097.0","4199.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2012","92443.0","88143.0","1980.0","324.0","792.0","41.0","1163.0","88163.0","4280.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2013","92339.0","87796.0","2079.0","338.0","858.0","47.0","1221.0","87817.0","4522.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2014","91770.0","87069.0","2074.0","373.0","913.0","57.0","1284.0","87137.0","4633.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2015","91449.0","86521.0","2196.0","398.0","929.0","56.0","1349.0","86621.0","4828.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2016","90890.0","85750.0","2302.0","440.0","943.0","59.0","1396.0","85976.0","4914.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2017","90565.0","85236.0","2377.0","437.0","963.0","68.0","1484.0","85383.0","5182.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2018","89899.0","84528.0","2370.0","446.0","963.0","70.0","1522.0","84507.0","5392.0"
"6500069                            ","IA","Mid-Iowa Development Association Council of Governments","2019","89084.0","83615.0","2419.0","466.0","987.0","78.0","1519.0","83631.0","5453.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1990","137371.0","136551.0","332.0","63.0","425.0","","","135782.0","1589.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1991","136941.0","136096.0","347.0","63.0","435.0","","","135270.0","1671.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1992","136425.0","135557.0","359.0","62.0","447.0","","","134775.0","1650.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1993","136104.0","135215.0","379.0","60.0","450.0","","","134377.0","1727.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1994","135767.0","134860.0","390.0","59.0","458.0","","","133964.0","1803.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1995","135925.0","134994.0","404.0","62.0","465.0","","","134002.0","1923.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1996","135728.0","134755.0","428.0","61.0","484.0","","","133673.0","2055.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1997","135413.0","134394.0","451.0","62.0","506.0","","","133241.0","2172.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1998","134748.0","133677.0","484.0","66.0","521.0","","","132408.0","2340.0"
"6500070                            ","IA","North Iowa Area Council of Governments","1999","134170.0","133030.0","514.0","76.0","550.0","","","131583.0","2587.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2000","133777.0","131697.0","534.0","204.0","647.0","37.0","658.0","130758.0","3019.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2001","132107.0","129924.0","584.0","199.0","686.0","35.0","679.0","128923.0","3184.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2002","131310.0","129027.0","606.0","206.0","715.0","35.0","721.0","127977.0","3333.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2003","131114.0","128710.0","685.0","199.0","712.0","31.0","777.0","127653.0","3461.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2004","130520.0","127976.0","734.0","223.0","741.0","29.0","817.0","126883.0","3637.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2005","130030.0","127284.0","822.0","209.0","773.0","27.0","915.0","126202.0","3828.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2006","129213.0","126292.0","907.0","218.0","785.0","25.0","986.0","125283.0","3930.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2007","128628.0","125548.0","958.0","235.0","823.0","31.0","1033.0","124501.0","4127.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2008","127890.0","124664.0","1010.0","235.0","843.0","28.0","1110.0","123750.0","4140.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2009","127434.0","124085.0","1079.0","242.0","869.0","30.0","1129.0","123041.0","4393.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2010","127156.0","123674.0","1119.0","253.0","898.0","35.0","1177.0","122669.0","4487.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2011","126417.0","122716.0","1150.0","284.0","962.0","41.0","1264.0","121858.0","4559.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2012","125697.0","121872.0","1170.0","306.0","1000.0","51.0","1298.0","121093.0","4604.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2013","125109.0","121035.0","1274.0","344.0","1050.0","52.0","1354.0","120288.0","4821.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2014","124720.0","120336.0","1436.0","370.0","1075.0","61.0","1442.0","119754.0","4966.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2015","124180.0","119533.0","1606.0","393.0","1056.0","83.0","1509.0","118985.0","5195.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2016","123838.0","118966.0","1718.0","421.0","1069.0","87.0","1577.0","118371.0","5467.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2017","123212.0","118135.0","1835.0","425.0","1083.0","94.0","1640.0","117598.0","5614.0"
